,0,1,2
725,C22259-0,SimOpt_extensive_long_2,0.9999999999999999
726,C23017-0,SimOpt_extensive_long_0,1.0
727,C23055-0,SimOpt_int_0,1.914596016618479e-16
728,C23055-0,SimOpt_int_short_0,0.9999999999999999
729,C23135-0,SimOpt_int_0,1.0
730,C23158-0,SimOpt_int_0,0.0870657997171326
731,C23158-0,SimOpt_int_short_0,0.9129342002828674
732,C23198-0,SimOpt_extensive_long_0,1.7816262934339788e-16
733,C23198-0,SimOpt_int_0,0.9999999999999999
734,C23208-0,SimOpt_extensive_long_0,1.0
735,C23243-0,SimOpt_int_0,5.889895792401483e-17
736,C23243-0,SimOpt_int_short_2,1.0
737,C23253-1,SimOpt_extensive_6,1.0
738,C25052-1,SimOpt_extensive_long_0,0.9999999999999999
739,C25052-1,SimOpt_ccover_0,2.115276562897665e-16
740,C25154-0,SimOpt_extensive_9,1.0
741,C25158-0,SimOpt_no_management_0,1.0
742,C26038-0,SimOpt_int_0,1.0
743,C26084-0,SimOpt_extensive_0,1.0
744,C26117-0,SimOpt_extensive_18,0.9999999999999999
745,C26131-0,SimOpt_extensive_0,1.0
746,C27095-0,SimOpt_int_short_0,1.0
747,C27144-1,SimOpt_extensive_0,1.0
748,C30121-0,SimOpt_no_management_0,1.0
749,C31124-0,SimOpt_extensive_long_4,1.0
750,C31142-0,SimOpt_extensive_0,1.0
751,C34101-1,SimOpt_int_short_0,1.0
752,C34158-0,SimOpt_extensive_9,1.0
753,C34203-0,SimOpt_extensive_18,1.0
754,C35026-0,SimOpt_int_2,1.0
755,C35028-0,SimOpt_extensive_8,0.24734611921698
756,C35028-0,SimOpt_int_short_5,0.75265388078302
757,C35174-0,SimOpt_extensive_0,1.9831241999115992e-16
758,C35174-0,SimOpt_extensive_2,0.9999999999999999
759,C35211-2,SimOpt_extensive_9,1.0
760,C35239-0,SimOpt_int_short_0,1.0
761,C36069-2,SimOpt_extensive_2,1.0
762,C38077-0,SimOpt_int_short_2,1.0
763,C38113-0,SimOpt_int_0,1.0
764,C38169-0,SimOpt_extensive_long_0,0.9999999999999999
765,C38169-0,SimOpt_int_short_0,1.996034458011603e-16
766,C38175-1,SimOpt_extensive_2,1.0
767,C38214-0,SimOpt_extensive_0,1.0
768,C38225-1,SimOpt_int_short_0,1.0
769,C38245-0,SimOpt_no_management_0,1.0
770,C39041-0,SimOpt_extensive_2,1.0000000000000002
771,C39093-0,SimOpt_extensive_2,1.0
772,C39233-0,SimOpt_multispecies_17,1.2524366096146589e-16
773,C39233-0,SimOpt_multispecies_18,0.9999999999999999
774,C41196-0,SimOpt_extensive_8,1.0
775,C41259-0,SimOpt_int_1,1.0
776,C42038-0,SimOpt_extensive_0,1.0
777,C42046-0,SimOpt_ccover_0,1.0
778,C42049-0,SimOpt_int_9,1.5882391143279302e-16
779,C42049-0,SimOpt_int_short_9,0.9999999999999999
780,C42068-0,SimOpt_extensive_long_1,1.0
781,C42073-1,SimOpt_extensive_10,1.0
782,C42085-0,SimOpt_int_0,1.0
783,C42089-0,SimOpt_no_management_0,1.0
784,C42172-0,SimOpt_extensive_long_0,1.0
785,C42224-0,SimOpt_int_2,1.4256880347234427e-16
786,C42224-0,SimOpt_int_4,0.9999999999999999
787,C42241-1,SimOpt_ccover_0,1.0
788,C43031-0,SimOpt_int_short_3,0.9999999999999999
789,C43031-0,SimOpt_int_short_4,1.1613992704064084e-16
790,C43138-0,SimOpt_int_0,1.0
791,C43157-0,SimOpt_no_management_0,1.0
792,C43172-0,SimOpt_extensive_long_10,1.0
793,C43234-0,SimOpt_ccover_0,1.0
794,C43235-0,SimOpt_int_short_0,1.0
795,C44111-1,SimOpt_extensive_long_10,1.0
796,C46013-0,SimOpt_int_0,1.1619008041341304e-16
797,C46013-0,SimOpt_int_short_0,0.9999999999999999
798,C46062-1,SimOpt_int_short_0,1.0
799,C46113-0,SimOpt_int_0,1.379131662750786e-16
800,C46113-0,SimOpt_int_short_0,0.9999999999999999
801,C46239-0,SimOpt_int_0,1.0
802,C47018-0,SimOpt_no_management_0,1.0
803,C47042-0,SimOpt_no_management_0,1.0
804,C47171-0,SimOpt_extensive_14,0.9999999999999999
805,C47217-1,SimOpt_ccover_0,1.0
806,C48227-0,SimOpt_int_short_0,1.0
807,C50012-0,SimOpt_extensive_15,1.0
808,C50034-0,SimOpt_extensive_long_18,1.0
809,C50037-1,SimOpt_extensive_long_0,1.0
810,C50147-1,SimOpt_multispecies_18,1.0
811,C50229-0,SimOpt_int_short_0,1.0
812,C51153-1,SimOpt_ccover_0,1.0
813,C51184-0,SimOpt_multispecies_0,1.0
814,C51239-0,SimOpt_no_management_0,1.0
815,C51243-0,SimOpt_ccover_0,1.0
816,C51249-1,SimOpt_extensive_0,1.0000000000000002
817,C52063-2,SimOpt_extensive_0,1.0
818,C54156-0,SimOpt_multispecies_18,1.0
819,C55051-0,SimOpt_extensive_2,1.0
820,C55062-0,SimOpt_extensive_0,1.0
821,C55072-0,SimOpt_extensive_long_0,1.0
822,C55095-1,SimOpt_extensive_2,1.0
823,C55146-0,SimOpt_ccover_0,1.0
824,C55156-0,SimOpt_extensive_long_0,1.0
825,C55254-0,SimOpt_extensive_long_0,1.0
826,C56028-0,SimOpt_ccover_0,1.0
827,C59052-0,SimOpt_extensive_0,1.0
828,C59057-1,SimOpt_no_management_0,1.0
829,C59093-0,SimOpt_extensive_long_0,1.0
830,C59096-0,SimOpt_extensive_15,1.0
831,C59106-0,SimOpt_int_2,1.0
832,C60019-1,SimOpt_no_management_0,1.0
833,C60116-0,SimOpt_extensive_long_0,1.0
834,C60125-0,SimOpt_extensive_long_18,1.0
835,D01191-2,SimOpt_int_short_0,1.0
836,D01207-0,SimOpt_int_0,1.0
837,D01249-0,SimOpt_int_short_2,1.0
838,D05235-0,SimOpt_int_0,0.6738015356518947
839,D05235-0,SimOpt_int_short_0,0.3261984643481054
840,D05243-0,SimOpt_extensive_long_0,0.9999999999999999
841,D05243-0,SimOpt_int_short_0,1.2413771114761973e-16
842,D05249-0,SimOpt_extensive_0,1.0
843,D05256-0,SimOpt_int_short_0,1.0
844,D06018-0,SimOpt_int_4,1.0
845,D06163-0,SimOpt_int_short_0,1.0
846,D06171-0,SimOpt_extensive_0,0.9999999999999999
847,D06171-0,SimOpt_int_short_0,1.9339352103506432e-16
848,D06218-1,SimOpt_int_short_0,1.0
849,D09102-0,SimOpt_int_short_5,1.0
850,D09104-1,SimOpt_extensive_long_0,1.0
851,D13036-0,SimOpt_extensive_long_0,1.0
852,D13103-0,SimOpt_extensive_long_1,1.0
853,D13153-0,SimOpt_int_short_0,1.0
854,D14063-0,SimOpt_int_0,1.0
855,D14182-0,SimOpt_extensive_14,1.0
856,D18016-0,SimOpt_extensive_long_10,1.0
857,D21044-0,SimOpt_extensive_2,1.0
858,D41191-0,SimOpt_int_short_0,1.0
859,D43157-0,SimOpt_int_0,1.542614396963228e-16
860,D43157-0,SimOpt_int_short_0,0.9999999999999999
861,D43187-0,SimOpt_extensive_long_0,1.0
862,D43232-0,SimOpt_ccover_0,1.0
863,D45099-0,SimOpt_no_management_0,1.0
864,D45109-0,SimOpt_ccover_0,1.0
865,D45151-1,SimOpt_extensive_1,0.9999999999999999
866,D45151-1,SimOpt_extensive_2,1.7321449542234293e-16
867,D46046-0,SimOpt_no_management_0,1.0
868,D46062-0,SimOpt_extensive_0,1.0
869,D46064-0,SimOpt_int_short_0,1.0
870,D46111-1,SimOpt_extensive_long_0,1.0
871,D46219-1,SimOpt_extensive_1,0.5929705421879166
872,D46219-1,SimOpt_int_short_0,0.4070294578120835
873,D47108-0,SimOpt_extensive_9,1.0
874,D50062-0,SimOpt_multispecies_0,1.0
875,D50146-0,SimOpt_int_0,1.0
876,D50223-0,SimOpt_extensive_long_0,1.0
877,D50225-0,SimOpt_extensive_long_0,1.0
878,D51014-0,SimOpt_ccover_0,1.0
879,D51167-1,SimOpt_ccover_0,1.0
880,D51219-1,SimOpt_no_management_0,1.0
881,D54039-0,SimOpt_extensive_18,1.0
882,D54086-0,SimOpt_extensive_2,1.0
883,D55019-0,SimOpt_extensive_2,0.48441490288203853
884,D55019-0,SimOpt_extensive_long_14,0.004445292290249569
885,D55019-0,SimOpt_extensive_long_15,0.5111398048277119
886,D55169-0,SimOpt_int_short_0,1.0
887,D55187-0,SimOpt_extensive_2,1.0
888,D55205-0,SimOpt_extensive_9,1.0
889,D58195-0,SimOpt_extensive_2,1.0
890,D58203-0,SimOpt_int_short_0,1.0
891,D58239-0,SimOpt_extensive_0,1.0
892,D59021-0,SimOpt_int_0,1.0
893,D59058-0,SimOpt_no_management_0,1.0
894,D59061-0,SimOpt_multispecies_18,1.0
895,D59063-0,SimOpt_int_short_8,1.0
896,D59092-0,SimOpt_int_0,1.0
897,D59112-0,SimOpt_extensive_long_0,0.9999999999999999
898,D59118-0,SimOpt_extensive_2,1.0
899,D59162-0,SimOpt_extensive_long_18,1.0
900,D60014-1,SimOpt_extensive_14,1.0
901,D60122-0,SimOpt_extensive_2,1.0
902,D62089-0,SimOpt_extensive_18,1.0000000000000002
903,D62098-0,SimOpt_extensive_0,0.9999999999999999
904,D62098-0,SimOpt_int_0,1.3607249110293304e-16
905,D62113-0,SimOpt_extensive_long_9,1.0
906,D63075-0,SimOpt_multispecies_0,1.0
907,D63097-0,SimOpt_extensive_long_0,1.0
908,D63147-1,SimOpt_int_0,1.0
909,D63187-0,SimOpt_int_short_0,1.0
910,D67055-0,SimOpt_extensive_0,1.0
911,D67223-0,SimOpt_int_0,1.0
912,D67238-0,SimOpt_extensive_0,9.755805303481653e-17
913,D67238-0,SimOpt_no_management_0,1.0
914,D68018-0,SimOpt_extensive_0,1.0
915,D68141-0,SimOpt_extensive_long_0,1.0
916,D71074-0,SimOpt_extensive_0,0.9999999999999999
917,D71084-0,SimOpt_extensive_18,1.0
918,D72211-0,SimOpt_extensive_2,1.0
919,D72224-0,SimOpt_extensive_18,1.0
920,D72236-0,SimOpt_extensive_9,1.0
921,D76019-0,SimOpt_extensive_0,1.9250599363501307e-16
922,D76019-0,SimOpt_extensive_long_0,0.9999999999999999
923,D76071-0,SimOpt_extensive_long_0,1.0
924,D76238-1,SimOpt_extensive_18,0.5617246386749697
925,D76238-1,SimOpt_extensive_2,0.43827536132503037
926,D83233-0,SimOpt_extensive_0,1.0
927,D84247-1,SimOpt_int_short_0,1.0
928,D88023-0,SimOpt_extensive_long_0,1.0
929,D88131-0,SimOpt_extensive_0,1.0
930,D92044-0,SimOpt_extensive_long_0,1.0
931,E01175-0,SimOpt_extensive_long_0,1.0
932,E05186-0,SimOpt_extensive_0,1.0
933,E09082-0,SimOpt_int_short_0,1.0
934,E09086-0,SimOpt_int_short_0,1.0
935,E09088-0,SimOpt_int_short_0,1.0
936,E09148-0,SimOpt_extensive_long_18,1.0
937,E09196-0,SimOpt_extensive_18,1.0
938,E10118-0,SimOpt_extensive_18,1.0
939,E13045-1,SimOpt_no_management_0,1.0
940,E13048-0,SimOpt_extensive_18,1.0
941,E13203-0,SimOpt_extensive_2,0.9999999999999999
942,E13203-0,SimOpt_extensive_9,1.3192132583419858e-16
943,E13239-0,SimOpt_extensive_2,0.9999999999999999
944,E13239-0,SimOpt_extensive_long_18,1.6395476744076104e-16
945,E13253-0,SimOpt_extensive_0,1.0
946,E14161-0,SimOpt_extensive_2,1.0
947,E17097-0,SimOpt_int_short_0,1.0
948,E17098-0,SimOpt_no_management_0,0.9999999999999999
949,E17181-0,SimOpt_extensive_long_18,1.0
950,E17258-0,SimOpt_extensive_long_0,1.0
951,E17258-0,SimOpt_int_short_0,3.803609413393554e-17
952,E18182-0,SimOpt_int_short_0,1.0
953,E18239-0,SimOpt_extensive_9,1.0
954,E22057-0,SimOpt_no_management_0,1.0
955,E22098-0,SimOpt_extensive_long_18,1.0
956,E22133-0,SimOpt_extensive_2,1.0
957,E22152-2,SimOpt_extensive_long_0,1.0
958,E22245-0,SimOpt_extensive_9,1.0
959,E22257-0,SimOpt_extensive_long_0,1.0
960,E23061-0,SimOpt_int_0,1.0
961,E23127-0,SimOpt_extensive_long_18,1.0
962,E23128-0,SimOpt_extensive_0,1.0
963,E23181-0,SimOpt_extensive_2,1.0
964,E23196-0,SimOpt_extensive_long_0,1.0
965,E23216-0,SimOpt_extensive_0,1.0
966,E25084-1,SimOpt_extensive_9,1.0
967,E25097-0,SimOpt_extensive_0,1.0
968,E25104-0,SimOpt_extensive_18,1.0
969,E25109-0,SimOpt_extensive_long_0,0.9999999999999999
970,E25109-0,SimOpt_int_0,1.4892788072735616e-16
971,E25146-0,SimOpt_extensive_0,1.0
972,E25149-0,SimOpt_extensive_0,1.0
973,E25159-0,SimOpt_extensive_18,1.0
974,E25193-0,SimOpt_extensive_2,1.0
975,E25202-1,SimOpt_extensive_2,1.0
976,E25203-0,SimOpt_no_management_0,1.0
977,E25259-0,SimOpt_no_management_0,1.0
978,E26046-0,SimOpt_int_short_0,1.0
979,E26085-1,SimOpt_extensive_9,1.0
980,E26135-0,SimOpt_extensive_0,1.0
981,E27025-0,SimOpt_extensive_18,1.0
982,E27042-0,SimOpt_extensive_2,1.0
983,E27044-0,SimOpt_extensive_2,1.0
984,E27064-0,SimOpt_extensive_0,1.0
985,E27163-0,SimOpt_extensive_2,1.0
986,E27175-0,SimOpt_extensive_long_18,1.0
987,E28119-0,SimOpt_extensive_0,1.0
988,E28119-0,SimOpt_extensive_long_0,1.0685395063264184e-16
989,E28164-0,SimOpt_no_management_0,1.0
990,E28211-0,SimOpt_extensive_9,1.0
991,E28222-0,SimOpt_extensive_0,1.0
992,E28223-0,SimOpt_int_short_0,0.8217677650431381
993,E28223-0,SimOpt_multispecies_0,0.17823223495686177
994,E29051-0,SimOpt_extensive_0,1.0
995,E29101-2,SimOpt_extensive_long_9,1.0
996,E31038-1,SimOpt_extensive_2,1.0
997,E31044-0,SimOpt_extensive_0,1.0
998,E31069-0,SimOpt_extensive_9,1.0
999,E31119-0,SimOpt_extensive_18,1.0
1000,E31128-0,SimOpt_no_management_0,1.0
1001,E31183-0,SimOpt_extensive_long_0,1.0
1002,E31193-0,SimOpt_extensive_0,1.0
1003,E31194-1,SimOpt_extensive_0,1.0
1004,E31196-0,SimOpt_extensive_long_9,1.0
1005,E31197-0,SimOpt_extensive_9,1.0
1006,E32026-0,SimOpt_extensive_0,0.9999999999999999
1007,E32026-0,SimOpt_no_management_0,1.816288238932134e-16
1008,E32066-0,SimOpt_extensive_0,1.0
1009,E32069-0,SimOpt_extensive_long_9,1.0
1010,E32078-1,SimOpt_int_0,1.0
1011,E32081-2,SimOpt_extensive_0,1.0
1012,E32086-0,SimOpt_extensive_2,1.0
1013,E32136-0,SimOpt_extensive_long_9,1.0
1014,E32143-0,SimOpt_extensive_0,1.0
1015,E32166-0,SimOpt_extensive_0,1.0
1016,E35073-0,SimOpt_extensive_long_0,1.0
1017,E35092-0,SimOpt_no_management_0,1.0
1018,E36012-0,SimOpt_extensive_long_18,1.0
1019,E36168-1,SimOpt_extensive_long_18,1.0
1020,F01208-0,SimOpt_no_management_0,1.0
1021,F05058-0,SimOpt_extensive_0,1.0
1022,F05138-0,SimOpt_extensive_2,0.9999999999999999
1023,F05138-0,SimOpt_extensive_long_9,1.7285424685630307e-16
1024,F05172-0,SimOpt_int_0,0.9999999999999999
1025,F05189-0,SimOpt_extensive_2,0.9999999999999999
1026,F05189-0,SimOpt_extensive_long_9,1.5461717429906815e-16
1027,F05238-0,SimOpt_extensive_2,1.0
1028,F06114-0,SimOpt_extensive_2,1.0
1029,F09026-0,SimOpt_int_0,0.9999999999999999
1030,F09026-0,SimOpt_int_short_0,1.706265679338583e-16
1031,F09031-0,SimOpt_extensive_long_0,1.0
1032,F09073-0,SimOpt_extensive_long_18,1.0
1033,F09186-1,SimOpt_extensive_0,2.1616540150052941e-16
1034,F09186-1,SimOpt_extensive_long_0,0.9999999999999999
1035,F10092-1,SimOpt_extensive_2,1.0
1036,F10233-0,SimOpt_no_management_0,1.0
1037,F10253-2,SimOpt_extensive_long_0,1.0
1038,F11164-1,SimOpt_extensive_18,1.0
1039,F11226-0,SimOpt_extensive_2,1.0
1040,F11234-0,SimOpt_extensive_15,0.2727776427284762
1041,F11234-0,SimOpt_extensive_long_14,0.7272223572715238
1042,F13145-0,SimOpt_extensive_2,1.0
1043,F13246-0,SimOpt_extensive_0,0.9999999999999999
1044,F13246-0,SimOpt_extensive_9,1.2340139991269865e-16
1045,F14113-0,SimOpt_extensive_2,1.0
1046,F14116-0,SimOpt_extensive_0,1.0
1047,F14204-0,SimOpt_extensive_9,1.0
1048,F15023-0,SimOpt_int_short_0,1.0
1049,F15071-0,SimOpt_extensive_2,1.0
1050,F15072-0,SimOpt_extensive_long_0,1.0
1051,F15155-0,SimOpt_extensive_long_18,1.0
1052,F15182-0,SimOpt_extensive_long_18,0.9999999999999999
1053,F18016-0,SimOpt_no_management_0,1.0
1054,F19032-0,SimOpt_extensive_0,0.9999999999999999
1055,F19032-0,SimOpt_extensive_9,1.5823739477693919e-16
1056,F19045-0,SimOpt_extensive_2,1.0
1057,G07132-0,SimOpt_no_management_0,1.0
1058,G11028-0,SimOpt_extensive_long_0,1.0
1059,G11092-0,SimOpt_extensive_0,1.0
1060,G11154-0,SimOpt_extensive_long_0,1.0
1061,G11181-0,SimOpt_extensive_2,0.9999999999999999
1062,G11181-0,SimOpt_extensive_long_18,1.5164854657855933e-16
1063,G11251-0,SimOpt_extensive_2,1.0
1064,G13092-0,SimOpt_extensive_long_0,1.0
1065,G13151-0,SimOpt_extensive_long_0,1.0
1066,G15021-1,SimOpt_extensive_0,0.9999999999999999
1067,G20131-0,SimOpt_extensive_0,1.0
1068,H02109-0,SimOpt_no_management_0,1.0
1069,H02157-0,SimOpt_no_management_0,1.0
1070,H03114-0,SimOpt_extensive_0,1.0
1071,H03115-0,SimOpt_extensive_2,1.0
1072,H03169-0,SimOpt_extensive_0,1.0
1073,H07022-0,SimOpt_extensive_0,1.0
1074,H07023-0,SimOpt_extensive_0,1.0
1075,H07081-1,SimOpt_no_management_0,1.0
1076,H07083-1,SimOpt_extensive_0,1.0
1077,H07093-1,SimOpt_int_0,1.0
1078,H07096-0,SimOpt_extensive_0,1.9060222801334021e-16
1079,H07096-0,SimOpt_extensive_long_0,0.9999999999999999
1080,H07105-0,SimOpt_extensive_0,1.0
1081,H14041-0,SimOpt_extensive_long_0,1.0
1082,H14071-0,SimOpt_extensive_0,1.2253800586010095e-17
1083,H14071-0,SimOpt_extensive_2,1.0
